,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
11630,gas_tax,CANDIDATES CHART TRANSPORTATION POSITIONS,"Henson, Rich","Philadelphia Inquirer; Philadelphia, Pa.","Oct 30, 1988","Philadelphia, Pa.",C.6,NEIGHBORS CHESTER,https://www.proquest.com/newspapers/candidates-chart-transportation-positions/docview/1833092287/se-2?accountid=13360,PA
11651,gas_tax,LETTERS TO THE EDITOR,,"Philadelphia Daily News; Philadelphia, Pa.","Jan 30, 1991","Philadelphia, Pa.",41,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/1836688896/se-2?accountid=13360,PA
11689,gas_tax,HOW A POTENTIAL BONANZA FOR WORKERS ENDED UP AS ROADKILL,"Satullo, Chris; Page, Deputy","Philadelphia Inquirer; Philadelphia, Pa.","Feb 21, 1995","Philadelphia, Pa.",A.11,EDITORIAL,https://www.proquest.com/newspapers/how-potential-bonanza-workers-ended-up-as/docview/1840826477/se-2?accountid=13360,PA
11730,gas_tax,"FOUR YEARS LATER, AN ASSESSMENT OF RIDGE'S PROMISES: DURING HIS FIRST CAMPAIGN, THE GOVERNOR VOWED TO DO PLENTY. HOW DID HIS ACTIONS IN OFFICE MEASURE UP?","Eshleman, Russell E, Jr","Philadelphia Inquirer; Philadelphia, Pa.","Oct 11, 1998","Philadelphia, Pa.",B.1,CITY & REGION,https://www.proquest.com/newspapers/four-years-later-assessment-ridges-promises/docview/1842474675/se-2?accountid=13360,PA
11738,gas_tax,"AFTER KEEPING HER PARTY IN CONTROL OF THE LEGISLATURE, SHE'S SET HER SIGHTS ON A CONGRESSIONAL SEAT. HART AGAIN IS GOP HOPE: [FIVE STAR Edition 1]","Carpenter, Mackenzie","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 15, 2000","Pittsburgh, Pa.",,LOCAL,https://www.proquest.com/newspapers/after-keeping-her-party-control-legislature-shes/docview/391275522/se-2?accountid=13360,PA
11751,gas_tax,"Not just more of the same: Daggett says he offers ""a responsible set of alternatives""",Adrienne Lu INQUIRER TRENTON BUREAU,"Philadelphia Inquirer; Philadelphia, Pa.","Oct 23, 2009","Philadelphia, Pa.",A.1,LOCAL,https://www.proquest.com/newspapers/not-just-more-same/docview/287743316/se-2?accountid=13360,PA
11752,gas_tax,"HIS RATINGS FLYING HIGH, KEAN SEEMS SURE TO RUN","Tollerson, Ernest","Philadelphia Inquirer; Philadelphia, Pa.","Jan 6, 1985","Philadelphia, Pa.",B.1,LOCAL,https://www.proquest.com/newspapers/his-ratings-flying-high-kean-seems-sure-run/docview/1823055617/se-2?accountid=13360,PA
11758,gas_tax,MIXED GREENS ELECTION POLITICS DIVIDE VALLEY ECOLOGY GROUP: [FIFTH Edition],"BLANGGER, TIM","Morning Call; Allentown, Pa.","Apr 16, 1992","Allentown, Pa.",,A.M. MAGAZINE,https://www.proquest.com/newspapers/mixed-greens-election-politics-divide-valley/docview/392575081/se-2?accountid=13360,PA
11779,gas_tax,Transcript of McCain interview,Anonymous,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Jul 9, 2008","Greensburg, Pa.",,,https://www.proquest.com/newspapers/transcript-mccain-interview/docview/382374021/se-2?accountid=13360,PA
11799,gas_tax,Guest Column: Gas severance tax still a bad idea,Anonymous,"Daily Review; Towanda, Pa.","Mar 27, 2010","Towanda, Pa.",A.4,,https://www.proquest.com/newspapers/guest-column-gas-severance-tax-still-bad-idea/docview/440977752/se-2?accountid=13360,PA
11807,gas_tax,Tax Increases Above School Board Level,Your Views,"Republican & Herald; Pottsville, Pa.","Jun 26, 2018","Pottsville, Pa.",,Opinion,https://www.proquest.com/newspapers/tax-increases-above-school-board-level/docview/2059165376/se-2?accountid=13360,PA
11847,gas_tax,REVERSE GEAR IT'S A DUMB IDEA TO TAX FUEL-EFFICIENT VEHICLES: [REGION Edition],,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Dec 6, 2005","Pittsburgh, Pa.",,EDITORIAL,https://www.proquest.com/newspapers/reverse-gear-dumb-idea-tax-fuel-efficient/docview/390920205/se-2?accountid=13360,PA
11856,gas_tax,"Business, labor team up on bill","KERLIK, BOBBY","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Aug 30, 2013","Greensburg, Pa.",,,https://www.proquest.com/newspapers/business-labor-team-up-on-bill/docview/1428906849/se-2?accountid=13360,PA
11861,gas_tax,Gas industry split over Pennsylvania severance tax,"Conte, Andrew","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Oct 1, 2010","Greensburg, Pa.",,,https://www.proquest.com/newspapers/gas-industry-split-over-pennsylvania-severance/docview/756066489/se-2?accountid=13360,PA
11865,gas_tax,"Cow, Not Tiger, In Your Tank?",Anonymous,"Intelligencer Journal; Lancaster, Pa.","Dec 29, 2008","Lancaster, Pa.",A.7,A,https://www.proquest.com/newspapers/cow-not-tiger-your-tank/docview/375274056/se-2?accountid=13360,PA
11890,gas_tax,"Bucks GOP legislator backs tax on gas drilling: Gene DiGirolamo, breaking ranks with his party, proposed a 4.9 percent levy.",Amy Worden INQUIRER HARRISBURG BUREAU,"Philadelphia Inquirer; Philadelphia, Pa.","Dec 13, 2013","Philadelphia, Pa.",B.3,LOCAL NEWS,https://www.proquest.com/newspapers/bucks-gop-legislator-backs-tax-on-gas-drilling/docview/1467773618/se-2?accountid=13360,PA
11899,gas_tax,"Marcellus Shale taxes, drilling rules on state agenda today","Barnes, Tom","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Sep 21, 2010","Pittsburgh, Pa.",WEB,STATE,https://www.proquest.com/newspapers/marcellus-shale-taxes-drilling-rules-on-state/docview/752098355/se-2?accountid=13360,PA
11912,gas_tax,Greenhouse Gas Emissions: Heads out of the sand,,"Philadelphia Inquirer; Philadelphia, Pa.","Jan 29, 2009","Philadelphia, Pa.",A.18,EDITORIAL,https://www.proquest.com/newspapers/greenhouse-gas-emissions/docview/287708143/se-2?accountid=13360,PA
11935,gas_tax,"County To Get Half A Million From Drillers: Impact Fees Bridges, Farmland Here Benefit","Thomasson, Kelsey","LNP; Lancaster, Pa.","Jun 18, 2015","Lancaster, Pa.",A.9,A,https://www.proquest.com/newspapers/county-get-half-million-drillers/docview/1689662084/se-2?accountid=13360,PA
11966,gas_tax,Commissioner sees obstacles to economic growth,"Trapnell, Stephen","Lancaster New Era; Lancaster, Pa.","Jan 10, 1997","Lancaster, Pa.",,NEWS,https://www.proquest.com/newspapers/commissioner-sees-obstacles-economic-growth/docview/374900082/se-2?accountid=13360,PA
11978,gas_tax,"GAS SALES ARE BRISK DESPITE PRICES AT 15-YEAR HIGH, DRIVERS ARE FILLING UP TO LEAVE TOWN.: [THIRD Edition]","Casler, Kristin","Morning Call; Allentown, Pa.","May 25, 1996","Allentown, Pa.",,LOCAL/REGION,https://www.proquest.com/newspapers/gas-sales-are-brisk-despite-prices-at-15-year/docview/392782688/se-2?accountid=13360,PA
11989,gas_tax,GETTING THE U.S. MOVING: MASS TRANSIT COULD BE CLINTON'S VEHICLE,,"Philadelphia Inquirer; Philadelphia, Pa.","Dec 9, 1992","Philadelphia, Pa.",A.18,EDITORIAL,https://www.proquest.com/newspapers/getting-u-s-moving/docview/1839130341/se-2?accountid=13360,PA
12031,gas_tax,WHICH WAY ON CAFE? THERE MUST BE GOOD REASON TO FREEZE FUEL STANDARD,,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 7, 2018","Pittsburgh, Pa.",A-8,EDITORIAL,https://www.proquest.com/newspapers/which-way-on-cafe-there-must-be-good-reason/docview/2084235167/se-2?accountid=13360,PA
12035,gas_tax,"Sound Off: Friday, Jan. 31, 2014",,"The News - Item; Shamokin, Pa.","Jan 31, 2014","Shamokin, Pa.",,Opinion,https://www.proquest.com/newspapers/sound-off-friday-jan-31-2014/docview/1492978061/se-2?accountid=13360,PA
12052,gas_tax,Severance Tax Crucial,"DiGirolamo, Gene; Stroman, Steve","The Times - Tribune; Scranton, Pa.","Sep 18, 2017","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/severance-tax-crucial/docview/1939844963/se-2?accountid=13360,PA
12056,gas_tax,How D.C. spends your taxes,"Riedl, Brian","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Apr 15, 2007","Greensburg, Pa.",,,https://www.proquest.com/newspapers/how-d-c-spends-your-taxes/docview/382511145/se-2?accountid=13360,PA
12069,gas_tax,READERS' ALTERNATE ROUTES OF THOUGHT,"Hine, Thomas","Philadelphia Inquirer; Philadelphia, Pa.","Jan 26, 1992","Philadelphia, Pa.",I.1,FEATURES VIEW,https://www.proquest.com/newspapers/readers-alternate-routes-thought/docview/1845012124/se-2?accountid=13360,PA
12083,gas_tax,Letter to the Editor,Anonymous,"Daily Review; Towanda, Pa.","Jul 11, 2009","Towanda, Pa.",A.4,,https://www.proquest.com/newspapers/letter-editor/docview/365850736/se-2?accountid=13360,PA
12117,gas_tax,YOUR FEDERAL TAX DOLLARS: WHERE THEY ALL GO: [REGION Edition],Brian Riedl The Heritage Foundation,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Apr 14, 2007","Pittsburgh, Pa.",,NATIONAL,https://www.proquest.com/newspapers/your-federal-tax-dollars-where-they-all-go/docview/390851588/se-2?accountid=13360,PA
12154,gas_tax,DeWeese sees `opportunity' for gains here,"Delaney, Gil","Lancaster New Era; Lancaster, Pa.","Apr 25, 1997","Lancaster, Pa.",,LOCAL,https://www.proquest.com/newspapers/deweese-sees-opportunity-gains-here/docview/374950460/se-2?accountid=13360,PA
12180,gas_tax,Jeopardizing growth,,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Mar 7, 2015","Greensburg, Pa.",,,https://www.proquest.com/newspapers/jeopardizing-growth/docview/1661215431/se-2?accountid=13360,PA
12186,gas_tax,Challengers think its 'time for change',,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","May 4, 2006","Greensburg, Pa.",,,https://www.proquest.com/newspapers/challengers-think-time-change/docview/382568968/se-2?accountid=13360,PA
12203,gas_tax,Pennsylvania could learn from Texas when it comes to natural gas taxes (letter),,"York Daily Record; York, Pa.","Jun 20, 2015","York, Pa.",,Opinion,https://www.proquest.com/newspapers/pennsylvania-could-learn-texas-when-comes-natural/docview/1690817287/se-2?accountid=13360,PA
12206,gas_tax,"BIG OIL GETS BIGGER, AND WE GO BROKE",,"Philadelphia Daily News; Philadelphia, Pa.","Jun 13, 2008","Philadelphia, Pa.",23,EDITORIAL OPINION,https://www.proquest.com/newspapers/big-oil-gets-bigger-we-go-broke/docview/430449511/se-2?accountid=13360,PA
12207,gas_tax,Reactions to Wolf’s address,,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Feb 8, 2018","Greensburg, Pa.",,,https://www.proquest.com/newspapers/reactions-wolf-s-address/docview/1999473875/se-2?accountid=13360,PA
12215,gas_tax,"Lawmakers, Candidates Square Off At Chamber Debate","Wolfgang, Ben","Republican & Herald; Pottsville, Pa.","Oct 14, 2010","Pottsville, Pa.",,News,https://www.proquest.com/newspapers/lawmakers-candidates-square-off-at-chamber-debate/docview/757887097/se-2?accountid=13360,PA
12230,gas_tax,Letters,,"Philadelphia Inquirer; Philadelphia, Pa.","Dec 15, 2006","Philadelphia, Pa.",A.32,EDITORIAL,https://www.proquest.com/newspapers/letters/docview/1909728187/se-2?accountid=13360,PA
12240,gas_tax,Gas boom economic engine for company,"Conte, Andrew","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Sep 8, 2010","Greensburg, Pa.",,,https://www.proquest.com/newspapers/gas-boom-economic-engine-company/docview/749950143/se-2?accountid=13360,PA
12246,gas_tax,RAND REPORT SUGGESTS SCRAPPING GAS TAXES IN FAVOR OF PER-MILE LEVY,"Schmitz, Jon","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 11, 2010","Pittsburgh, Pa.",C.1,BUSINESS,https://www.proquest.com/newspapers/rand-report-suggests-scrapping-gas-taxes-favor/docview/390633073/se-2?accountid=13360,PA
12252,gas_tax,RIDGE'S BUDGET TRIAL BALLOONS LEADEN BESIDE OTHER INITIATIVES,"Dilanian, Ken","Philadelphia Inquirer; Philadelphia, Pa.","Jan 31, 1999","Philadelphia, Pa.",E.3,SUNDAY REVIEW,https://www.proquest.com/newspapers/ridges-budget-trial-balloons-leaden-beside-other/docview/1843812043/se-2?accountid=13360,PA
12283,gas_tax,Jeopardizing growth,,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Mar 8, 2015","Greensburg, Pa.",,,https://www.proquest.com/newspapers/jeopardizing-growth/docview/1661296611/se-2?accountid=13360,PA
12288,gas_tax,FORESEEING A RECESSION ALAN GREENSPAN SAYS CHANCES ARE GROWING DESPITE AN ECONOMY THAT ISN'T DOING BADLY,"Aversa, Jeannine; THE ASSOCIATED PRESS","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Sep 18, 2007","Pittsburgh, Pa.",A.14,BUSINESS,https://www.proquest.com/newspapers/foreseeing-recession-alan-greenspan-says-chances/docview/390772449/se-2?accountid=13360,PA
12290,gas_tax,THE STATE'S GAS PAINS: TAXING THE NEW INDUSTRY PROPERLY IS A BUDGET IMPERATIVE,,"Philadelphia Daily News; Philadelphia, Pa.","Feb 8, 2010","Philadelphia, Pa.",15,EDITORIAL OPINION,https://www.proquest.com/newspapers/states-gas-pains/docview/430500682/se-2?accountid=13360,PA
12291,gas_tax,SENATE PANEL APPROVES LEGISLATIVE PAY RAISE,,"Philadelphia Inquirer; Philadelphia, Pa.","Dec 18, 1987","Philadelphia, Pa.",B.9,LOCAL,https://www.proquest.com/newspapers/senate-panel-approves-legislative-pay-raise/docview/1831727907/se-2?accountid=13360,PA
12301,gas_tax,Onorato For Governor,Anonymous,"Intelligencer Journal / Lancaster New Era; Lancaster, Pa.","Oct 28, 2010","Lancaster, Pa.",A.10,A,https://www.proquest.com/newspapers/onorato-governor/docview/760962804/se-2?accountid=13360,PA
12306,gas_tax,Commissioner sees obstacles to economic growth,"Trapnell, Stephen","Lancaster New Era; Lancaster, Pa.","Jan 10, 1997","Lancaster, Pa.",,,https://www.proquest.com/newspapers/commissioner-sees-obstacles-economic-growth/docview/374933014/se-2?accountid=13360,PA
12332,gas_tax,ELECTION STORY IS IN NEED OF SOME REVISION ALREADY,"Kaul, Donald","Philadelphia Daily News; Philadelphia, Pa.","Nov 12, 1992","Philadelphia, Pa.",32,EDITORIAL OPINION,https://www.proquest.com/newspapers/election-story-is-need-some-revision-already/docview/1839086449/se-2?accountid=13360,PA
12341,gas_tax,Columnist Warns That It's Going to Get Hotter,"Passman, Aaron",Jewish Exponent; Philadelphia,"Oct 2, 2008","Philadelphia, Pa.",,CITY & SUBURB,https://www.proquest.com/newspapers/columnist-warns-that-going-get-hotter/docview/227272928/se-2?accountid=13360,PA
12346,gas_tax,U.S. INFRASTRUCTURE IS DEPLORED ENGINEERS' APPRAISAL FUELS SENATE HUNT FOR MORE FUNDING,"Schmitz, Jon","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Mar 26, 2009","Pittsburgh, Pa.",A.6,NATIONAL,https://www.proquest.com/newspapers/u-s-infrastructure-is-deplored-engineers/docview/390457639/se-2?accountid=13360,PA
12359,gas_tax,LAHOOD LAUDS PLAN FOR NATIONAL HIGH-SPEED RAILS REJECTION OF FEDERAL FUNDS DOESN'T KILL IDEA OF PITTSBURGH-TO-CLEVELAND ROUTE,"Malloy, Daniel","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 10, 2011","Pittsburgh, Pa.",B.1,NATIONAL,https://www.proquest.com/newspapers/lahood-lauds-plan-national-high-speed-rails/docview/850549284/se-2?accountid=13360,PA
12366,gas_tax,State Liquor System Topic Of Chamber Luncheon,"Dino, Jim","Standard - Speaker; Hazleton, Pa.","Mar 12, 2013","Hazleton, Pa.",,News,https://www.proquest.com/newspapers/state-liquor-system-topic-chamber-luncheon/docview/1315960250/se-2?accountid=13360,PA
12385,gas_tax,"Corbett, Onorato square off on personal, shale gas taxes","Bumsted, Brad","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Sep 28, 2010","Greensburg, Pa.",,,https://www.proquest.com/newspapers/corbett-onorato-square-off-on-personal-shale-gas/docview/755321284/se-2?accountid=13360,PA
12402,gas_tax,OUR OPINION Give Tom Ridge a second term,,"York Daily Record; York, Pa.","Oct 28, 1998","York, Pa.",,OPINION,https://www.proquest.com/newspapers/our-opinion-give-tom-ridge-second-term/docview/274240639/se-2?accountid=13360,PA
12420,gas_tax,The Sticking Point On Pa.'S Budget: Finding The Money,"Mentzer, Steven","LNP; Lancaster, Pa.","Jan 10, 2016","Lancaster, Pa.",E.3,E,https://www.proquest.com/newspapers/sticking-point-on-pa-s-budget-finding-money/docview/1762147785/se-2?accountid=13360,PA
12457,gas_tax,"Zappala falls in AG race; Montgomery County Commissioner Josh Shapiro on Tuesday defeated Allegheny County District Attorney Stephen A. Zappala Jr. in the Democratic primary for attorney general, based on unofficial election returns. [Derived Headline]","Bumsted, Brad; Aupperlee, Aaron","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Apr 26, 2016","Greensburg, Pa.",,,https://www.proquest.com/newspapers/zappala-falls-ag-race-montgomery-county/docview/1784405091/se-2?accountid=13360,PA
12462,gas_tax,"Zappala falls in AG race; Montgomery County Commissioner Josh Shapiro on Tuesday defeated Allegheny County District Attorney Stephen A. Zappala Jr. in the Democratic primary for attorney general, based on unofficial election returns. [Derived Headline]","Bumsted, Brad; Aupperlee, Aaron","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Apr 27, 2016","Greensburg, Pa.",,,https://www.proquest.com/newspapers/zappala-falls-ag-race-montgomery-county/docview/1784666965/se-2?accountid=13360,PA
12478,gas_tax,"Pennsylvania likely to pivot on shale tax, insiders say","Bumsted, Brad; Pittsburgh Tribune-Review 1 1  Pittsburgh Tribune-Review 
","York Daily Record; York, Pa.","Jun 13, 2014","York, Pa.",,Business,https://www.proquest.com/newspapers/pennsylvania-likely-pivot-on-shale-tax-insiders/docview/1535283808/se-2?accountid=13360,PA
12493,gas_tax,ENERGY COMPANIES MAKE BIG DONATIONS TO SCARNATI,"Barnes, Tom","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 20, 2010","Pittsburgh, Pa.",B.1,STATE,https://www.proquest.com/newspapers/energy-companies-make-big-donations-scarnati/docview/759128587/se-2?accountid=13360,PA
12494,gas_tax,"State likely to pivot on shale tax, insiders say","Bumsted, Brad","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Jun 13, 2014","Greensburg, Pa.",,,https://www.proquest.com/newspapers/state-likely-pivot-on-shale-tax-insiders-say/docview/1535345180/se-2?accountid=13360,PA
12500,gas_tax,Shale bills may collide with budget,"Bumsted, Brad","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Jun 15, 2011","Greensburg, Pa.",,,https://www.proquest.com/newspapers/shale-bills-may-collide-with-budget/docview/872468074/se-2?accountid=13360,PA
12501,gas_tax,Taxpayers filing their 1040s are likely wondering just where... [Derived headline],"Riedl, Brian","Standard - Speaker; Hazleton, Pa.","Apr 12, 2010","Hazleton, Pa.",B.3,,https://www.proquest.com/newspapers/taxpayers-filing-their-1040s-are-likely-wondering/docview/577034703/se-2?accountid=13360,PA
12529,gas_tax,Gas prices got you down? Take a deep breath: Surveys show people are driving less. Small cars may replace gas guzzlers. That means fewer traffic jams and less smog. A good side to the high gas prices,"Moritsugu, Ken","Philadelphia Inquirer; Philadelphia, Pa.","May 26, 2001","Philadelphia, Pa.",C.1,BUSINESS,https://www.proquest.com/newspapers/gas-prices-got-you-down-take-deep-breath/docview/1884819645/se-2?accountid=13360,PA
12532,gas_tax,Reactions to Wolf’s address,,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Feb 7, 2018","Greensburg, Pa.",,,https://www.proquest.com/newspapers/reactions-wolf-s-address/docview/1999070525/se-2?accountid=13360,PA
12533,gas_tax,"State likely to pivot on shale tax, insiders say","Bumsted, Brad","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Jun 12, 2014","Greensburg, Pa.",,,https://www.proquest.com/newspapers/state-likely-pivot-on-shale-tax-insiders-say/docview/1535198983/se-2?accountid=13360,PA
12543,gas_tax,DELAY OF TRANSIT BILL CONSIDERED TO GAIN TIME TO WORK OUT DETAILS: A HOUSE COMMITTEE IS EXPECTED TO APPROVE A 6-MONTH EXTENSION OF FUNDING AT CURRENT LEVELS.,"Leinwand, Donna; Hess, David","Philadelphia Inquirer; Philadelphia, Pa.","Sep 24, 1997","Philadelphia, Pa.",A.20,NATIONAL,https://www.proquest.com/newspapers/delay-transit-bill-considered-gain-time-work-out/docview/1842130772/se-2?accountid=13360,PA
12545,gas_tax,U.S. OIL STATES SEE NO QUICK WINDFALL,"Wallace, Linda S","Philadelphia Inquirer; Philadelphia, Pa.","Aug 9, 1990","Philadelphia, Pa.",A.16,NATIONAL,https://www.proquest.com/newspapers/u-s-oil-states-see-no-quick-windfall/docview/1835491100/se-2?accountid=13360,PA
12549,gas_tax,Roads not taken? Experts disagree: National decline in miles driven may be trend or blip.,"Nussbaum, Paul","Philadelphia Inquirer; Philadelphia, Pa.","Dec 16, 2008","Philadelphia, Pa.",A.4,NATIONAL,https://www.proquest.com/newspapers/roads-not-taken-experts-disagree/docview/287616093/se-2?accountid=13360,PA
12560,gas_tax,"Winners, Losers In Corbett's Budget","KRAWCZENIUK, BORYS","The Times - Tribune; Scranton, Pa.","Feb 6, 2013","Scranton, Pa.",,News,https://www.proquest.com/newspapers/winners-losers-corbetts-budget/docview/1284377578/se-2?accountid=13360,PA
12568,gas_tax,Shale Tax: Battleground Shale Wolf's allies duel gas industry on budget line.,"Maykuth, Andrew","Philadelphia Inquirer; Philadelphia, Pa.","Jul 11, 2015","Philadelphia, Pa.",A.9,BUSINESS,https://www.proquest.com/newspapers/shale-tax/docview/1695853605/se-2?accountid=13360,PA
12586,gas_tax,SPIKE IN GAS PRICES IGNITES ELECTION-YEAR FUROR,"Lochhead, Carolyn","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 28, 2012","Pittsburgh, Pa.",A.3,NATIONAL,https://www.proquest.com/newspapers/spike-gas-prices-ignites-election-year-furor/docview/923956756/se-2?accountid=13360,PA
12587,gas_tax,[THOSE RISING FUEL PRICES]: [TWO STAR Edition],,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Mar 26, 2000","Pittsburgh, Pa.",,EDITORIAL,https://www.proquest.com/newspapers/those-rising-fuel-prices/docview/392199705/se-2?accountid=13360,PA
12591,gas_tax,POLITICAL COMPROMISE GETS UNDERMINED BY LOBBYISTS,"Ivins, Molly","Philadelphia Daily News; Philadelphia, Pa.","Jun 24, 1993","Philadelphia, Pa.",35,EDITORIAL OPINION,https://www.proquest.com/newspapers/political-compromise-gets-undermined-lobbyists/docview/1839064546/se-2?accountid=13360,PA
12597,gas_tax,Support road report proposals ** YOUR VIEW,"Davis, Bruce E","Morning Call; Allentown, Pa.","Aug 5, 2011","Allentown, Pa.",A.14,News,https://www.proquest.com/newspapers/support-road-report-proposals-your-view/docview/881344062/se-2?accountid=13360,PA
12607,gas_tax,WHY SINGLE OUT SEPTA FOR $$$?: DOUBLE STANDARD ISN'T RIGHT,W. RUSSELL BYERS,"Philadelphia Daily News; Philadelphia, Pa.","Jun 25, 1990","Philadelphia, Pa.",28,EDITORIAL,https://www.proquest.com/newspapers/why-single-out-septa/docview/1838264746/se-2?accountid=13360,PA
12628,gas_tax,Biden’s so-called infrastructure bill wastes trillions on partisan wish list: OP-ED,"Reimer, Diana","Philadelphia Daily News; Philadelphia, Pa.","Jun 14, 2021","Philadelphia, Pa.",A.9,Opinion,https://www.proquest.com/newspapers/biden-s-so-called-infrastructure-bill-wastes/docview/2540457424/se-2?accountid=13360,PA
12656,gas_tax,Katie McGinty brings experience to race for governor's seat,"Williams, Damon C","Philadelphia Tribune; Philadelphia, Pa.","May 2, 2014","Philadelphia, Pa.",,STATE/REGION,https://www.proquest.com/newspapers/katie-mcginty-brings-experience-race-governors/docview/1526864003/se-2?accountid=13360,PA
12662,gas_tax,CHINA'S LITTLE GREEN BOOK OFFICIALS IN POLLUTED BEIJING KNOW CONSERVATION IS A NECESSITY,,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 3, 2005","Pittsburgh, Pa.",,EDITORIAL,https://www.proquest.com/newspapers/chinas-little-green-book-officials-polluted/docview/390817266/se-2?accountid=13360,PA
12671,gas_tax,2 VYING FOR DEMS' NOD IN 30TH DISTRICT BOTH WANT CHANCE TO UNSEAT HOUSE INCUMBENT,"Routh, Julian","Pittsburgh Post - Gazette; Pittsburgh, Pa.","May 23, 2020","Pittsburgh, Pa.",WA-8,ASECTION,https://www.proquest.com/newspapers/2-vying-dems-nod-30th-district-both-want-chance/docview/2405798682/se-2?accountid=13360,PA
12709,gas_tax,SEPTA'S MANAGING CRITICIZED: FEDERAL OFFICIAL CITES PROBLEMS,"Colimore, Edward","Philadelphia Inquirer; Philadelphia, Pa.","Sep 22, 1987","Philadelphia, Pa.",B.1,LOCAL,https://www.proquest.com/newspapers/septas-managing-criticized/docview/1831757286/se-2?accountid=13360,PA
12715,gas_tax,TRUTH OR CONSEQUENCES OUR CANDIDATES AREN'T WILLING TO TELL US THE TRUTH ABOUT ENERGY,"Friedman, Thomas L","Pittsburgh Post - Gazette; Pittsburgh, Pa.","May 29, 2008","Pittsburgh, Pa.",B.7,EDITORIAL,https://www.proquest.com/newspapers/truth-consequences-our-candidates-arent-willing/docview/390476621/se-2?accountid=13360,PA
12721,gas_tax,TRANSIT FUND DELAY MAY UNDO STIMULUS,"Schmitz, Jon","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 8, 2009","Pittsburgh, Pa.",A.1,STATE,https://www.proquest.com/newspapers/transit-fund-delay-may-undo-stimulus/docview/390577265/se-2?accountid=13360,PA
12737,gas_tax,Washington dispatches,,"The York Dispatch; York, Pa.","Sep 21, 2007","York, Pa.",,National,https://www.proquest.com/newspapers/washington-dispatches/docview/380351570/se-2?accountid=13360,PA
12745,gas_tax,NFL'S ANTHEM DECISION IS NOT ABOUT PATRIOTISM,,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","May 27, 2018","Pittsburgh, Pa.",D-2,OPINION,https://www.proquest.com/newspapers/nfls-anthem-decision-is-not-about-patriotism/docview/2044703819/se-2?accountid=13360,PA
12790,gas_tax,A new climb for Margolies: Her House district is more liberal than when she last ran. Several rivals have lined up.,Thomas Fitzgerald INQUIRER POLITICS WRITER,"Philadelphia Inquirer; Philadelphia, Pa.","May 31, 2013","Philadelphia, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/new-climb-margolies/docview/1362262569/se-2?accountid=13360,PA
12812,gas_tax,"THE SENATE SEEMS TO HAVE BECOME INCREASINGLY: UNREPRESENTATIVE OF THE UNITED STATES NOWADAYS, SENATORS MOUNT THEIR OWN CAMPAIGNS AND ESSENTIALLY OPERATE AS INDIVIDUAL POLITICAL ENTREPRENEURS, NOT TO SAY PRIMA DONNAS.","Broder, David S","Philadelphia Inquirer; Philadelphia, Pa.","Aug 4, 1993","Philadelphia, Pa.",A.12,EDITORIAL,https://www.proquest.com/newspapers/senate-seems-have-become-increasingly/docview/1839608003/se-2?accountid=13360,PA
12813,gas_tax,Shuster ready for the road ahead,"Zito, Salena","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Dec 23, 2012","Greensburg, Pa.",,,https://www.proquest.com/newspapers/shuster-ready-road-ahead/docview/1242990833/se-2?accountid=13360,PA
