,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
10449,gas_tax,Voters can’t say there’s no difference in candidates in Tuesday’s Senate election in southeast LA,"Modesti, Kevin","The Sun; San Bernardino, Calif.","May 31, 2019","San Bernardino, Calif.",,News,https://www.proquest.com/newspapers/voters-can-t-say-there-s-no-difference-candidates/docview/2233162895/se-2?accountid=13360,CA
10451,gas_tax,Voters can’t say there’s no difference in candidates in Tuesday’s Senate election in Long Beach and southeast LA,"Modesti, Kevin","Press - Telegram; Long Beach, Calif.","May 31, 2019","Long Beach, Calif.",,News,https://www.proquest.com/newspapers/voters-can-t-say-there-s-no-difference-candidates/docview/2233159886/se-2?accountid=13360,CA
10455,gas_tax,Environmentalists want plan to focus on traffic alternatives: [HOME Edition],Leon Drouin Keith,"Daily Breeze; Torrance, Calif.","Mar 1, 2001","Torrance, Calif.",,LOCAL,https://www.proquest.com/newspapers/environmentalists-want-plan-focus-on-traffic/docview/338461605/se-2?accountid=13360,CA
10465,gas_tax,Voters can’t say there’s no difference in candidates in Tuesday’s Senate election in southeast LA,"Modesti, Kevin","San Gabriel Valley Tribune; West Covina, Calif.","May 31, 2019","West Covina, Calif.",,News,https://www.proquest.com/newspapers/voters-can-t-say-there-s-no-difference-candidates/docview/2233161704/se-2?accountid=13360,CA
10467,gas_tax,Voters can’t say there’s no difference in candidates in Tuesday’s Senate election in southeast LA,"Modesti, Kevin","Whittier Daily News; Whittier, Calif.","May 31, 2019","Whittier, Calif.",,News,https://www.proquest.com/newspapers/voters-can-t-say-there-s-no-difference-candidates/docview/2233162361/se-2?accountid=13360,CA
10469,gas_tax,Voters can’t say there’s no difference in candidates in Tuesday’s Senate election in southeast LA,"Modesti, Kevin","Daily News; Los Angeles, Calif.","May 31, 2019","Los Angeles, Calif.",,News,https://www.proquest.com/newspapers/voters-can-t-say-there-s-no-difference-candidates/docview/2233025310/se-2?accountid=13360,CA
10471,gas_tax,Voters can’t say there’s no difference in candidates in Tuesday’s Senate election in southeast LA,"Modesti, Kevin","Daily Breeze; Torrance, Calif.","May 31, 2019","Torrance, Calif.",,News,https://www.proquest.com/newspapers/voters-can-t-say-there-s-no-difference-candidates/docview/2233158601/se-2?accountid=13360,CA
10472,gas_tax,Voters can’t say there’s no difference in candidates in Tuesday’s Senate election in southeast LA,"Modesti, Kevin","Redlands Daily Facts; Redlands, Calif.","May 31, 2019","Redlands, Calif.",,News,https://www.proquest.com/newspapers/voters-can-t-say-there-s-no-difference-candidates/docview/2233158792/se-2?accountid=13360,CA
10499,gas_tax,Ground routes up in the air,Raju Chebium,"The Desert Sun; Palm Springs, Calif.","Apr 7, 2014","Palm Springs, Calif.",1,A,https://www.proquest.com/newspapers/ground-routes-up-air/docview/1513201296/se-2?accountid=13360,CA
10515,gas_tax,"Front-Runner Fails to Emerge in Assembly Primary Campaign Politics: Attention focuses on GOP in race to succeed Dennis Brown. So far, it is too close to call.: [Home Edition]","Lesher, Dave","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Apr 29, 1990","Los Angeles, Calif.",,Long Beach; PART-J; Zones Desk,https://www.proquest.com/newspapers/front-runner-fails-emerge-assembly-primary/docview/281108966/se-2?accountid=13360,CA
10524,gas_tax,CALIFORNIA ELECTIONS 58TH ASSEMBLY DISTRICT Primary Race Among GOP Candidates Likely to Remain Close: [Orange County Edition],"Lesher, Dave","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Apr 30, 1990","Los Angeles, Calif.",,Metro; PART-B; Metro Desk,https://www.proquest.com/newspapers/california-elections-58th-assembly-district/docview/281033524/se-2?accountid=13360,CA
10527,gas_tax,Projects throughout state in jeopardy unless Congress shores up trust fund,Raju Chebium,"The Salinas Californian; Salinas, Calif.","Apr 5, 2014","Salinas, Calif.",1,A,https://www.proquest.com/newspapers/projects-throughout-state-jeopardy-unless/docview/1512703195/se-2?accountid=13360,CA
10543,gas_tax,Car-Pool Lane Poses Challenge: [Valley Edition],"Rabin, Jeffrey L","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Jun 10, 1989","Los Angeles, Calif.",,Metro; 2; Zones Desk,https://www.proquest.com/newspapers/car-pool-lane-poses-challenge/docview/280790499/se-2?accountid=13360,CA
10547,gas_tax,Transportation upgrades called one of biggest challenges facing California,,"San Gabriel Valley Tribune; West Covina, Calif.","Mar 14, 2015","West Covina, Calif.",,News,https://www.proquest.com/newspapers/transportation-upgrades-called-one-biggest/docview/1663422719/se-2?accountid=13360,CA
10555,gas_tax,UNDERSTANDING THE RIOTS PART 5 THE PATH TO RECOVERY ECONOMIC RENEWAL Revive the New Deal: It's Time for Massive Public Investment: [Home Edition],"Rohatyn, Felix G","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","May 15, 1992","Los Angeles, Calif.",,Special Section; PART-T; Opinion Desk,https://www.proquest.com/newspapers/understanding-riots-part-5-path-recovery-economic/docview/281564554/se-2?accountid=13360,CA
10556,gas_tax,Transportation upgrades called one of biggest challenges facing California,,"Whittier Daily News; Whittier, Calif.","Mar 14, 2015","Whittier, Calif.",,News,https://www.proquest.com/newspapers/transportation-upgrades-called-one-biggest/docview/1663422801/se-2?accountid=13360,CA
10559,gas_tax,Study Sees No Environmental Harm in Car-Pool Lane: [Home Edition],"Rabin, Jeffrey L","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Jun 4, 1989","Los Angeles, Calif.",,Westside; 9; Zones Desk,https://www.proquest.com/newspapers/study-sees-no-environmental-harm-car-pool-lane/docview/280809501/se-2?accountid=13360,CA
10564,gas_tax,Transportation upgrades called one of biggest challenges facing California,,"Daily Breeze; Torrance, Calif.","Mar 14, 2015","Torrance, Calif.",,News,https://www.proquest.com/newspapers/transportation-upgrades-called-one-biggest/docview/1663422586/se-2?accountid=13360,CA
10565,gas_tax,EDITORIAL STRUCTURALLY UNSOUND SOUTHLAND RESIDENTS IGNORE INFRASTRUCTURE WARNINGS AT THEIR OWN PERIL: [VALLEY Edition],,"Daily News; Los Angeles, Calif.","Mar 13, 2005","Los Angeles, Calif.",,Editorial,https://www.proquest.com/newspapers/editorial-structurally-unsound-southland/docview/282411137/se-2?accountid=13360,CA
10567,gas_tax,Transportation upgrades called one of biggest challenges facing California,,"Pasadena Star - News; Pasadena, Calif.","Mar 14, 2015","Pasadena, Calif.",,News,https://www.proquest.com/newspapers/transportation-upgrades-called-one-biggest/docview/1663422985/se-2?accountid=13360,CA
10568,gas_tax,A new City Manager for Chino Hills,"Nisperos, Neil","Inland Valley Daily Bulletin; Ontario, Calif.","Feb 13, 2009","Ontario, Calif.",,News,https://www.proquest.com/newspapers/new-city-manager-chino-hills/docview/379143338/se-2?accountid=13360,CA
10570,gas_tax,Here are 4 big questions for Gov. Jerry Brown’s upcoming California budget,The San Gabriel Valley Tribune,"San Gabriel Valley Tribune; West Covina, Calif.","Jan 10, 2017","West Covina, Calif.",,California News,https://www.proquest.com/newspapers/here-are-4-big-questions-gov-jerry-brown-s/docview/2131893087/se-2?accountid=13360,CA
10590,gas_tax,Transportation upgrades called one of biggest challenges facing California,,"The Sun; San Bernardino, Calif.","Mar 14, 2015","San Bernardino, Calif.",,News,https://www.proquest.com/newspapers/transportation-upgrades-called-one-biggest/docview/1663422525/se-2?accountid=13360,CA
10594,gas_tax,Transportation upgrades called one of biggest challenges facing California,,"Inland Valley Daily Bulletin; Ontario, Calif.","Mar 14, 2015","Ontario, Calif.",,News,https://www.proquest.com/newspapers/transportation-upgrades-called-one-biggest/docview/1663422787/se-2?accountid=13360,CA
10609,gas_tax,Can any Republican become governor in blue California?,"Jordan, Graham","Daily Breeze; Torrance, Calif.","May 6, 2018","Torrance, Calif.",,Local News,https://www.proquest.com/newspapers/can-any-republican-become-governor-blue/docview/2035213663/se-2?accountid=13360,CA
10610,gas_tax,Can any Republican become governor in blue California?,"Jordan, Graham","Redlands Daily Facts; Redlands, Calif.","May 6, 2018","Redlands, Calif.",,Local News,https://www.proquest.com/newspapers/can-any-republican-become-governor-blue/docview/2035213756/se-2?accountid=13360,CA
10611,gas_tax,"At California GOP gathering in San Diego, the talk was about the future","Jordan, Graham","Inland Valley Daily Bulletin; Ontario, Calif.","May 6, 2018","Ontario, Calif.",,Local News,https://www.proquest.com/newspapers/at-california-gop-gathering-san-diego-talk-was/docview/2035212866/se-2?accountid=13360,CA
10626,gas_tax,"At California GOP gathering in San Diego, the talk was about the future","Jordan, Graham","Whittier Daily News; Whittier, Calif.","May 6, 2018","Whittier, Calif.",,Local News,https://www.proquest.com/newspapers/at-california-gop-gathering-san-diego-talk-was/docview/2035213520/se-2?accountid=13360,CA
10629,gas_tax,"At California GOP gathering in San Diego, the talk was about the future","Jordan, Graham","The Sun; San Bernardino, Calif.","May 6, 2018","San Bernardino, Calif.",,Local News,https://www.proquest.com/newspapers/at-california-gop-gathering-san-diego-talk-was/docview/2035213596/se-2?accountid=13360,CA
10630,gas_tax,"At California GOP gathering in San Diego, the talk was about the future","Jordan, Graham","Press - Telegram; Long Beach, Calif.","May 6, 2018","Long Beach, Calif.",,Local News,https://www.proquest.com/newspapers/at-california-gop-gathering-san-diego-talk-was/docview/2035213590/se-2?accountid=13360,CA
10631,gas_tax,"At California GOP gathering in San Diego, the talk was about the future","Jordan, Graham","San Gabriel Valley Tribune; West Covina, Calif.","May 6, 2018","West Covina, Calif.",,Local News,https://www.proquest.com/newspapers/at-california-gop-gathering-san-diego-talk-was/docview/2035213782/se-2?accountid=13360,CA
10632,gas_tax,"At California GOP gathering in San Diego, the talk was about the future","Jordan, Graham","Pasadena Star - News; Pasadena, Calif.","May 6, 2018","Pasadena, Calif.",,Local News,https://www.proquest.com/newspapers/at-california-gop-gathering-san-diego-talk-was/docview/2035213612/se-2?accountid=13360,CA
10634,gas_tax,Spreading the word on warming,Michael Gardner COPLEY NEWS SERVICE,"Daily Breeze; Torrance, Calif.","Apr 9, 2006","Torrance, Calif.",,,https://www.proquest.com/newspapers/spreading-word-on-warming/docview/338805954/se-2?accountid=13360,CA
10637,gas_tax,Fee increases coming for Concord services,"Guzzetti, Dana","Oakland Tribune; Oakland, Calif.","Jun 12, 2013","Oakland, Calif.",,Breaking,https://www.proquest.com/newspapers/fee-increases-coming-concord-services/docview/1366719981/se-2?accountid=13360,CA
10646,gas_tax,Sales tax renewal headed to ballot,"Prado, Mark","Marin Independent Journal; Novato, Calif.","Jul 28, 2018","Novato, Calif.",A.1,,https://www.proquest.com/newspapers/sales-tax-renewal-headed-ballot/docview/2085786068/se-2?accountid=13360,CA
10651,gas_tax,Five assembly candidates seeking your vote,"Ponce, Cristian","The Salinas Californian; Salinas, Calif.","Jun 2, 2018","Salinas, Calif.",A.3,News,https://www.proquest.com/newspapers/five-assembly-candidates-seeking-your-vote/docview/2048407360/se-2?accountid=13360,CA
10667,gas_tax,REPUBLICANS LIKELY TO BLOCK ARNOLD'S BUDGET DELAY COULD BRING PROBLEMS: [VALLEY Edition],"Sheppard, Harrison","Daily News; Los Angeles, Calif.","Jun 30, 2007","Los Angeles, Calif.",,News,https://www.proquest.com/newspapers/republicans-likely-block-arnolds-budget-delay/docview/282672237/se-2?accountid=13360,CA
10674,gas_tax,Billions earmarked for Bay Area transportation projects,"Richards, Gary","Oakland Tribune; Oakland, Calif.","Aug 14, 2010","Oakland, Calif.",,News,https://www.proquest.com/newspapers/billions-earmarked-bay-area-transportation/docview/744493876/se-2?accountid=13360,CA
10684,gas_tax,State budget stalls on deadline,"Sheppard, Harrison; Steven Harmon Sacramento Bureau","San Gabriel Valley Tribune; West Covina, Calif.","Jun 30, 2007","West Covina, Calif.",,News,https://www.proquest.com/newspapers/state-budget-stalls-on-deadline/docview/379448705/se-2?accountid=13360,CA
10709,gas_tax,Lawmakers fail to pass state budget,"Sheppard, Harrison; Steven Harmon Sacramento Bureau","Pasadena Star - News; Pasadena, Calif.","Jun 30, 2007","Pasadena, Calif.",,News,https://www.proquest.com/newspapers/lawmakers-fail-pass-state-budget/docview/379170823/se-2?accountid=13360,CA
10717,gas_tax,State budget stalls on deadline,"Sheppard, Harrison; Steven Harmon Sacramento Bureau","Whittier Daily News; Whittier, Calif.","Jun 29, 2007","Whittier, Calif.",,News,https://www.proquest.com/newspapers/state-budget-stalls-on-deadline/docview/379490340/se-2?accountid=13360,CA
10731,gas_tax,10 topics to shape California campaigns,"Christopher, Ben","The Desert Sun; Palm Springs, Calif.","Jan 6, 2018","Palm Springs, Calif.",A.4,News,https://www.proquest.com/newspapers/10-topics-shape-california-campaigns/docview/1985132562/se-2?accountid=13360,CA
10736,gas_tax,THE ROAD TO PORK-BARREL SPENDING: [CITY Edition],"Jehn, Bob","The Press Democrat; Santa Rosa, Calif.","Aug 15, 2005","Santa Rosa, Calif.",,LOCAL,https://www.proquest.com/newspapers/road-pork-barrel-spending/docview/282242494/se-2?accountid=13360,CA
10737,gas_tax,"California fuel prices going up as its green-house gas controls hit gasoline, diesel sales","Richman, Josh","Oakland Tribune; Oakland, Calif.","Dec 23, 2014","Oakland, Calif.",,News,https://www.proquest.com/newspapers/california-fuel-prices-going-up-as-green-house/docview/1640639927/se-2?accountid=13360,CA
10742,gas_tax,THE TIMES POLL Drivers Give Up on Hope of Auto Rate Cuts: [Home Edition],"Skelton, George","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Oct 15, 1989","Los Angeles, Calif.",,PART-A; Metro Desk,https://www.proquest.com/newspapers/times-poll-drivers-give-up-on-hope-auto-rate-cuts/docview/280813312/se-2?accountid=13360,CA
10765,gas_tax,DOES STATE REALLY WANT MASS TRANSIT?: [VALLEY Edition],"Alpern, Kenneth S","Daily News; Los Angeles, Calif.","Jul 27, 2007","Los Angeles, Calif.",,Editorial,https://www.proquest.com/newspapers/does-state-really-want-mass-transit/docview/282665520/se-2?accountid=13360,CA
10780,gas_tax,Dana Milbank: Heritage Foundation's policy summit had few new ideas,"Milbank, Dana","Oakland Tribune; Oakland, Calif.","Feb 11, 2014","Oakland, Calif.",,News,https://www.proquest.com/newspapers/dana-milbank-heritage-foundations-policy-summit/docview/1497037269/se-2?accountid=13360,CA
10791,gas_tax,Bay Area public transit and freeways threatened by big proposed funding cuts,"Cuff, Denis","Oakland Tribune; Oakland, Calif.","Aug 21, 2011","Oakland, Calif.",,Breaking,https://www.proquest.com/newspapers/bay-area-public-transit-freeways-threatened-big/docview/884487177/se-2?accountid=13360,CA
10792,gas_tax,These are all the races South Bay voters should care about on Election Day,,"Daily Breeze; Torrance, Calif.","Nov 3, 2018","Torrance, Calif.",,Local News,https://www.proquest.com/newspapers/these-are-all-races-south-bay-voters-should-care/docview/2138147536/se-2?accountid=13360,CA
10810,gas_tax,Fiddling as Golden State Crumbles California Dream Turning Bad Through Government Inaction: [Home Edition],"GARAMENDI, JOHN","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Jul 24, 1988","Los Angeles, Calif.",,Opinion; 5; Op Ed Desk,https://www.proquest.com/newspapers/fiddling-as-golden-state-crumbles-california/docview/292917547/se-2?accountid=13360,CA
10836,gas_tax,A Record for Willie Brown but a Loss for Public Policy: [Home Edition],Sherry Bebitch Jeffe,"Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Mar 20, 1988","Los Angeles, Calif.",,Opinion; 5; Opinion Desk,https://www.proquest.com/newspapers/record-willie-brown-loss-public-policy/docview/292842348/se-2?accountid=13360,CA
10845,gas_tax,"The Primary Issue: Not the Candidates, but Government by Plebiscite: [Home Edition]",Sherry Bebitch Jeffe,"Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Jun 3, 1990","Los Angeles, Calif.",,Opinion; PART-M; Opinion Desk,https://www.proquest.com/newspapers/primary-issue-not-candidates-government/docview/281160338/se-2?accountid=13360,CA
10858,gas_tax,China's little green book,,"Press - Telegram; Long Beach, Calif.","Nov 2, 2005","Long Beach, Calif.",,,https://www.proquest.com/newspapers/chinas-little-green-book/docview/382026866/se-2?accountid=13360,CA
10863,gas_tax,2010: Record year in review,Anonymous,"Oakland Tribune; Oakland, Calif.","Dec 28, 2010","Oakland, Calif.",,My Town,https://www.proquest.com/newspapers/2010-record-year-review/docview/821461008/se-2?accountid=13360,CA
10867,gas_tax,Thursday's Letters to the Editor,Anonymous,"Daily Breeze; Torrance, Calif.","Dec 31, 2008","Torrance, Calif.",,Opinion,https://www.proquest.com/newspapers/thursdays-letters-editor/docview/338876765/se-2?accountid=13360,CA
10898,gas_tax,San Dimas begins next phase of Lone Hill Avenue project,"Tate, Imani","Inland Valley Daily Bulletin; Ontario, Calif.","Jul 9, 2014","Ontario, Calif.",,News,https://www.proquest.com/newspapers/san-dimas-begins-next-phase-lone-hill-avenue/docview/1543739599/se-2?accountid=13360,CA
10948,gas_tax,The burden of Democrats’ green schemes burden the poor,"Matthews, Merrill","Daily News; Los Angeles, Calif.","Nov 20, 2019","Los Angeles, Calif.",,Opinion,https://www.proquest.com/newspapers/burden-democrats-green-schemes-poor/docview/2316319931/se-2?accountid=13360,CA
10961,gas_tax,Gov. Jerry Brown's budget lacks enough money for highway repairs,"Richman, Josh","Daily News; Los Angeles, Calif.","May 16, 2015","Los Angeles, Calif.",,Government And Politics,https://www.proquest.com/newspapers/gov-jerry-browns-budget-lacks-enough-money/docview/1681187285/se-2?accountid=13360,CA
10964,gas_tax,A primer on California's budget: Jon Coupal,,"Daily News; Los Angeles, Calif.","May 18, 2016","Los Angeles, Calif.",,Opinion,https://www.proquest.com/newspapers/primer-on-californias-budget-jon-coupal/docview/1789875247/se-2?accountid=13360,CA
10966,gas_tax,The California caste system,"Coupal, Jon","Pasadena Star - News; Pasadena, Calif.","Jun 2, 2017","Pasadena, Calif.",,Opinion,https://www.proquest.com/newspapers/california-caste-system/docview/2131291310/se-2?accountid=13360,CA
10979,gas_tax,"PERSPECTIVE ON ENERGY TAX How to Beat a Gasoline Price Hike at the Pumps Here's a multiple-win way to pay less at the pump; you and your children gain, and so does the government.: [Home Edition]","Meadows, Donella H","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Feb 22, 1993","Los Angeles, Calif.",,Metro; PART-B; Op Ed Desk,https://www.proquest.com/newspapers/perspective-on-energy-tax-how-beat-gasoline-price/docview/281939309/se-2?accountid=13360,CA
11012,gas_tax,Your voice: Governor Trump?,,"The Desert Sun; Palm Springs, Calif.","Jan 17, 2019","Palm Springs, Calif.",A.1,News,https://www.proquest.com/newspapers/your-voice/docview/2167763934/se-2?accountid=13360,CA
11025,gas_tax,Road tax battle not over; state needs new ways to close funding gap: Guest commentary,"Perry, F Noel; Thornberg, Christopher","Inland Valley Daily Bulletin; Ontario, Calif.","Apr 28, 2017","Ontario, Calif.",,Local 1,https://www.proquest.com/newspapers/road-tax-battle-not-over-state-needs-new-ways/docview/1892911978/se-2?accountid=13360,CA
11051,gas_tax,How Big Oil and automakers’ TV commercials keep your eyes off cleaner options,"Scauzillo, Steve","Whittier Daily News; Whittier, Calif.","Jun 21, 2019","Whittier, Calif.",,Environment,https://www.proquest.com/newspapers/how-big-oil-automakers-tv-commercials-keep-your/docview/2244739355/se-2?accountid=13360,CA
11058,gas_tax,The California caste system,"Coupal, Jon","Daily News; Los Angeles, Calif.","Jun 2, 2017","Los Angeles, Calif.",,Opinion,https://www.proquest.com/newspapers/california-caste-system/docview/1905254102/se-2?accountid=13360,CA
11064,gas_tax,Must we keep going down the same road?,,"The Desert Sun; Palm Springs, Calif.","Jul 20, 2014","Palm Springs, Calif.",21,A,https://www.proquest.com/newspapers/must-we-keep-going-down-same-road/docview/1546130820/se-2?accountid=13360,CA
11069,gas_tax,MARCH 2 LETTERS TO THE EDITOR,East Bay Times,"East Bay Times; Walnut Creek, Calif.","Mar 2, 2018","Walnut Creek, Calif.",A.6,Opinion,https://www.proquest.com/newspapers/march-2-letters-editor/docview/2076287841/se-2?accountid=13360,CA
11070,gas_tax,Energy costs making California unaffordable for too many: Guest commentary,"McCarthy, Kevin; Fong, Vince","Daily News; Los Angeles, Calif.","Jul 14, 2017","Los Angeles, Calif.",,Opinion,https://www.proquest.com/newspapers/energy-costs-making-california-unaffordable-too/docview/1919157724/se-2?accountid=13360,CA
11077,gas_tax,Road tax battle not over; state needs new ways to close funding gap: Guest commentary,"Perry, F Noel; Thornberg, Christopher","Daily News; Los Angeles, Calif.","Apr 28, 2017","Los Angeles, Calif.",,Opinion,https://www.proquest.com/newspapers/road-tax-battle-not-over-state-needs-new-ways/docview/1892815165/se-2?accountid=13360,CA
11090,gas_tax,READERS' LETTERS,,"Contra Costa Times; Walnut Creek, Calif.","Feb 27, 2015","Walnut Creek, Calif.",A.11,Opinion,https://www.proquest.com/newspapers/readers-letters/docview/1661592095/se-2?accountid=13360,CA
11092,gas_tax,READERS' LETTERS,,"East Bay Times; Walnut Creek, Calif.","Jun 2, 2017","Walnut Creek, Calif.",A.8,Opinion,https://www.proquest.com/newspapers/readers-letters/docview/1906119297/se-2?accountid=13360,CA
11108,gas_tax,Road tax battle not over; state needs new ways to close funding gap: Guest commentary,dailybreeze,"Daily Breeze; Torrance, Calif.","Apr 28, 2017","Torrance, Calif.",,Opinion,https://www.proquest.com/newspapers/road-tax-battle-not-over-state-needs-new-ways/docview/2131232350/se-2?accountid=13360,CA
11131,gas_tax,Road tax battle not over; state needs new ways to close funding gap: Guest commentary,The Pasadena Star-News,"Pasadena Star - News; Pasadena, Calif.","Apr 28, 2017","Pasadena, Calif.",,Opinion,https://www.proquest.com/newspapers/road-tax-battle-not-over-state-needs-new-ways/docview/2131277246/se-2?accountid=13360,CA
11132,gas_tax,How Big Oil and automakers’ TV commercials keep your eyes off cleaner options,"Scauzillo, Steve","Pasadena Star - News; Pasadena, Calif.","Jun 21, 2019","Pasadena, Calif.",,Environment,https://www.proquest.com/newspapers/how-big-oil-automakers-tv-commercials-keep-your/docview/2244736122/se-2?accountid=13360,CA
11160,gas_tax,Thousand Oaks Tax Proposed to Support `Community Forest' Finance: Plan would also force developers to plant trees and regulate how property owners trim greenery. It has become a fertile field for protest.: [Ventura County Edition],"Simon, Stephanie","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","May 31, 1993","Los Angeles, Calif.",,Metro; PART-B; Zones Desk,https://www.proquest.com/newspapers/thousand-oaks-tax-proposed-support-community/docview/282032897/se-2?accountid=13360,CA
11166,gas_tax,LET THE PUBLIC SPEAK,,"The Press Democrat; Santa Rosa, Calif.","May 18, 2015","Santa Rosa, Calif.",B.4,Opinion,https://www.proquest.com/newspapers/let-public-speak/docview/1685013451/se-2?accountid=13360,CA
11169,gas_tax,Assembly candidates talk cap and trade: Republicans debate issues at forum,"Hernandez, Luis","Visalia Times - Delta / Tulare Advance - Register; Visalia, Calif.","Feb 17, 2018","Visalia, Calif.",A.6,News,https://www.proquest.com/newspapers/assembly-candidates-talk-cap-trade/docview/2002611818/se-2?accountid=13360,CA
11188,gas_tax,LETTERS; Finance industry hubris and Sears,,"Los Angeles Times; Los Angeles, Calif.","Jun 28, 2021","Los Angeles, Calif.",,Main News; Part A; Letters Desk,https://www.proquest.com/newspapers/letters-finance-industry-hubris-sears/docview/2545459179/se-2?accountid=13360,CA
11198,gas_tax,WITH DRIVERS ABOUT to hit the road for the long: [SECOND Edition],"Kay, Jane","San Francisco Examiner; San Francisco, Calif.","May 23, 1996","San Francisco, Calif.",,NEWS,https://www.proquest.com/newspapers/with-drivers-about-hit-road-long/docview/270441604/se-2?accountid=13360,CA
11232,gas_tax,NOVEMBER 25 LETTERS TO THE EDITOR,,"The Mercury News; San Jose, Calif.","Nov 25, 2017","San Jose, Calif.",A.9,Editorial,https://www.proquest.com/newspapers/november-25-letters-editor/docview/1968987033/se-2?accountid=13360,CA
11268,gas_tax,JERRY BROWN VETOES SMOKING BAN AT BEACHES AND STATE PARKS,"Rogers, Paul","The Mercury News; San Jose, Calif.","Oct 7, 2017","San Jose, Calif.",B.1,Local,https://www.proquest.com/newspapers/jerry-brown-vetoes-smoking-ban-at-beaches-state/docview/1950616967/se-2?accountid=13360,CA
11290,gas_tax,LETTERS; Is this his legacy?,,"Los Angeles Times; Los Angeles, Calif.","May 3, 2017","Los Angeles, Calif.",,Main News; Part A; Letters Desk,https://www.proquest.com/newspapers/letters-is-this-his-legacy/docview/1894358935/se-2?accountid=13360,CA
11292,gas_tax,Straws are just tip of plastic iceberg,"Lazarus, David","Los Angeles Times; Los Angeles, Calif.","Jul 13, 2018","Los Angeles, Calif.",,Business; Part C; Business Desk,https://www.proquest.com/newspapers/straws-are-just-tip-plastic-iceberg/docview/2068728387/se-2?accountid=13360,CA
11293,gas_tax,"COLUMN ONE Sensing a Loss of Leadership Amid prosperity, many worry that issues that could spell disaster aren't being tackled by Congress or the Administration.: [Home Edition]","Nelson, Jack","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Apr 13, 1990","Los Angeles, Calif.",,PART-A; National Desk,https://www.proquest.com/newspapers/column-one-sensing-loss-leadership-amid/docview/281071416/se-2?accountid=13360,CA
11302,gas_tax,The Nation; Regional Issues Fuel Senate Ethanol Debate; Measure on corn-based additive is poised for approval despite critics' worries over price hikes.: [HOME EDITION],"Simon, Richard","Los Angeles Times; Los Angeles, Calif.","Jun 2, 2003","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/nation-regional-issues-fuel-senate-ethanol-debate/docview/421803075/se-2?accountid=13360,CA
11303,gas_tax,Legislature finally OKs budget deal; The package is short by $1.1 billion as plans to borrow local funds and expand oil drilling die. The governor says he will sign it anyway.,"Rothfeld, Michael; McGreevy, Patrick","Los Angeles Times; Los Angeles, Calif.","Jul 25, 2009","Los Angeles, Calif.",,Main News; Part A; Metro Desk,https://www.proquest.com/newspapers/legislature-finally-oks-budget-deal-package-is/docview/422265591/se-2?accountid=13360,CA
11304,gas_tax,LETTERS,,"Los Angeles Times; Los Angeles, Calif.","Oct 16, 2019","Los Angeles, Calif.",,Main News; Part A; Letters Desk,https://www.proquest.com/newspapers/letters/docview/2305691635/se-2?accountid=13360,CA
11335,gas_tax,The fix? Culture shifting gears,"Rosenberg, Mike","Oakland Tribune; Oakland, Calif.","Jan 13, 2010","Oakland, Calif.",,News,https://www.proquest.com/newspapers/fix-culture-shifting-gears/docview/352437547/se-2?accountid=13360,CA
11336,gas_tax,"ADDRESS SERVES AS VICTORY LAP, WARNING: THE L-WORD: LEERY OF THE WORD LEGACY,' GOVERNOR'S SPEECH NEVERTHELESS DEFENDS HIS OWN WHILE SPELLING OUT CHALLENGES OF CLIMATE CHANGE AND UNFINISHED BUSINESS","Tolan, Casey","The Mercury News; San Jose, Calif.","Jan 26, 2018","San Jose, Calif.",A.1,Front,https://www.proquest.com/newspapers/address-serves-as-victory-lap-warning/docview/2076154438/se-2?accountid=13360,CA
11349,gas_tax,"ADDRESS SERVES AS VICTORY LAP, WARNING: THE L-WORD: LEERY OF THE WORD LEGACY,' GOVERNOR'S SPEECH NEVERTHELESS DEFENDS HIS OWN WHILE SPELLING OUT CHALLENGES OF CLIMATE CHANGE AND UNFINISHED BUSINESS","Tolan, Casey","East Bay Times; Walnut Creek, Calif.","Jan 26, 2018","Walnut Creek, Calif.",A.1,News,https://www.proquest.com/newspapers/address-serves-as-victory-lap-warning/docview/2076142974/se-2?accountid=13360,CA
11357,gas_tax,THE TIMES POLL Lead Increases for Feinstein as Support Widens: [Home Edition],"Skelton, George","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","May 6, 1990","Los Angeles, Calif.",,PART-A; Metro Desk,https://www.proquest.com/newspapers/times-poll-lead-increases-feinstein-as-support/docview/280968463/se-2?accountid=13360,CA
