,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
12287,gas_tax,"Environmental Protection Agency offers documents on how to save precious resources Everything old is new again through recycling: [NORTH SPORTS FINAL, C Edition]","Lesko, Matthew","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","May 31, 1993","Chicago, Ill.",,YOUR MONEY,https://www.proquest.com/newspapers/environmental-protection-agency-offers-documents/docview/283552515/se-2?accountid=13360,IL
12321,gas_tax,Democrats tangle over economy: [CITY EDITION],"Daley, Steve","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Mar 15, 1992","Chicago, Ill.",,NEWS,https://www.proquest.com/newspapers/democrats-tangle-over-economy/docview/283298726/se-2?accountid=13360,IL
12334,gas_tax,Transportation bill hits GOP roadblock,"Simon, Richard; Mascaro, Lisa","Chicago Tribune; Chicago, Ill.","Mar 7, 2012","Chicago, Ill.",,News,https://www.proquest.com/newspapers/transportation-bill-hits-gop-roadblock/docview/926498740/se-2?accountid=13360,IL
12363,gas_tax,"CITY, PEOPLES GAS TO HELP THOSE BEHIND ON GAS BILLS: [North Sports Final Edition]","Washburn, Gary","Chicago Tribune; Chicago, Ill.","Mar 28, 2001","Chicago, Ill.",,Metro,https://www.proquest.com/newspapers/city-peoples-gas-help-those-behind-on-bills/docview/419158923/se-2?accountid=13360,IL
12426,gas_tax,"Report: Next mayor should pick mobility chief: Can handle issues like electric scooters, self-driving cars","Wisniewski, Mary","Chicago Tribune; Chicago, Ill.","Mar 15, 2019","Chicago, Ill.",6,News,https://www.proquest.com/newspapers/report-next-mayor-should-pick-mobility-chief/docview/2191297303/se-2?accountid=13360,IL
12495,gas_tax,Deadline nears for federal construction finance bill: White House warns gridlock in Congress could threaten jobs,"Hennessey, Kathleen; Memoli, Michael A","Chicago Tribune; Chicago, Ill.","May 15, 2014","Chicago, Ill.",,News,https://www.proquest.com/newspapers/deadline-nears-federal-construction-finance-bill/docview/1524334713/se-2?accountid=13360,IL
12496,gas_tax,Next battle for former CEO: Detroit: Governor might name emergency manager for city,"Carey, Nick","Chicago Tribune; Chicago, Ill.","Feb 24, 2013","Chicago, Ill.",,News,https://www.proquest.com/newspapers/next-battle-former-ceo-detroit/docview/1303674877/se-2?accountid=13360,IL
12539,gas_tax,Letters: [F3 Edition],,"Daily Herald; Arlington Heights, Ill.","Jun 26, 2000","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/letters/docview/312254688/se-2?accountid=13360,IL
12606,gas_tax,Hopefuls prioritize Rt. 53 extension: [Lake Edition],Mick Zawislak Daily Herald Staff Writer,"Daily Herald; Arlington Heights, Ill.","Oct 8, 2002","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/hopefuls-prioritize-rt-53-extension/docview/312693372/se-2?accountid=13360,IL
12668,gas_tax,"Congressmen talk trade Davis, LaHood tout NAFTA replacement, wary of China tariffs","BEIGH, DEREK","Pantagraph; Bloomington, Ill.","Aug 21, 2019","Bloomington, Ill.",A3,News,https://www.proquest.com/newspapers/congressmen-talk-trade-davis-lahood-tout-nafta/docview/2276924004/se-2?accountid=13360,IL
12678,gas_tax,Letters: [Fox Valley Edition 1],,"Daily Herald; Arlington Heights, Ill.","Jul 1, 2000","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/letters/docview/312317010/se-2?accountid=13360,IL
12693,gas_tax,Gaining energy independence: [North Sports Final Edition],"Thomas L Friedman, New York Times News Service Thomas L Friedman is a syndicated columnist based in New York","Chicago Tribune; Chicago, Ill.","Jan 4, 2002","Chicago, Ill.",,Commentary,https://www.proquest.com/newspapers/gaining-energy-independence/docview/419596767/se-2?accountid=13360,IL
12702,gas_tax,SKEWED SENATE IS A SAD LEGACY OF A 1787 COMPROMISE: [NORTH SPORTS FINAL Edition],"David Broder, (copyright) 1993, Washington Post Writers Group.","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Aug 5, 1993","Chicago, Ill.",,PERSPECTIVE,https://www.proquest.com/newspapers/skewed-senate-is-sad-legacy-1787-compromise/docview/283566865/se-2?accountid=13360,IL
12859,gas_tax,Testy Highway 53 extension advances: Proposal that has split Lake Co. for 5 decades goes to Tollway board,"Wronski, Richard","Chicago Tribune; Chicago, Ill.","Jul 19, 2012","Chicago, Ill.",,,https://www.proquest.com/newspapers/testy-highway-53-extension-advances/docview/1027080344/se-2?accountid=13360,IL
12920,gas_tax,What other newspapers are saying.: [NORTH SPORTS FINAL Edition],From Chicago Tribune wires.,"Chicago Tribune; Chicago, Ill.","Jun 21, 1997","Chicago, Ill.",,COMMENTARY,https://www.proquest.com/newspapers/what-other-newspapers-are-saying/docview/418274707/se-2?accountid=13360,IL
12921,gas_tax,Glenn Adams: Candidate profile,,"Daily Herald; Arlington Heights, Ill.","Mar 20, 2019","Arlington Heights, Ill.",,News,https://www.proquest.com/newspapers/glenn-adams-candidate-profile/docview/2194306231/se-2?accountid=13360,IL
12940,gas_tax,DEREGULATION: Plan is as good as it's going to get: [FINAL Edition],"Erickson, Kurt","Pantagraph; Bloomington, Ill.","Nov 2, 1997","Bloomington, Ill.",,NEWS,https://www.proquest.com/newspapers/deregulation-plan-is-as-good-going-get/docview/252307841/se-2?accountid=13360,IL
13002,gas_tax,Fence Post,Anonymous,"Daily Herald; Arlington Heights, Ill.","Mar 14, 2009","Arlington Heights, Ill.",12,NEWS,https://www.proquest.com/newspapers/fence-post/docview/313406363/se-2?accountid=13360,IL
13044,gas_tax,Tollway extension study advances: Committee OKs look at whether stalled Route 53 plan is feasible,"Wronski, Richard","Chicago Tribune; Chicago, Ill.","Dec 10, 2015","Chicago, Ill.",,News,https://www.proquest.com/newspapers/tollway-extension-study-advances/docview/1747245384/se-2?accountid=13360,IL
13050,gas_tax,‘Pork’ industry alive and well in Illinois,,"Daily Herald; Arlington Heights, Ill.","Jun 24, 2019","Arlington Heights, Ill.",10,News,https://www.proquest.com/newspapers/pork-industry-alive-well-illinois/docview/2245622312/se-2?accountid=13360,IL
13051,gas_tax,‘Pork’ industry alive and well in Illinois,,"Daily Herald; Arlington Heights, Ill.","Jun 24, 2019","Arlington Heights, Ill.",10,News,https://www.proquest.com/newspapers/pork-industry-alive-well-illinois/docview/2245624765/se-2?accountid=13360,IL
13053,gas_tax,The way we move--and live: [Chicagoland Final Edition],"Kamin, Blair","Chicago Tribune; Chicago, Ill.","Sep 16, 2007","Chicago, Ill.",,Perspective,https://www.proquest.com/newspapers/way-we-move-live/docview/420604132/se-2?accountid=13360,IL
13056,gas_tax,Clean air could cost CTA a lot: [CITY EDITION],"Gary Washburn, Transportation writer","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Jun 10, 1990","Chicago, Ill.",,CHICAGOLAND,https://www.proquest.com/newspapers/clean-air-could-cost-cta-lot/docview/282823696/se-2?accountid=13360,IL
13087,gas_tax,Route 53 land-use plan readied for public comment,,"Daily Herald; Arlington Heights, Ill.","Oct 12, 2015","Arlington Heights, Ill.",5,Biz Ledger,https://www.proquest.com/newspapers/route-53-land-use-plan-readied-public-comment/docview/1721461579/se-2?accountid=13360,IL
13091,gas_tax,‘Pork’ industry alive and well in Illinois,,"Daily Herald; Arlington Heights, Ill.","Jun 24, 2019","Arlington Heights, Ill.",10,News,https://www.proquest.com/newspapers/pork-industry-alive-well-illinois/docview/2245625958/se-2?accountid=13360,IL
13094,gas_tax,Glacial pace of work just not acceptable,,"Daily Herald; Arlington Heights, Ill.","Sep 18, 2012","Arlington Heights, Ill.",3,NEIGHBOR,https://www.proquest.com/newspapers/glacial-pace-work-just-not-acceptable/docview/1040868772/se-2?accountid=13360,IL
13117,gas_tax,Glacial pace of work just not acceptable,,"Daily Herald; Arlington Heights, Ill.","Sep 18, 2012","Arlington Heights, Ill.",4,NEIGHBOR,https://www.proquest.com/newspapers/glacial-pace-work-just-not-acceptable/docview/1040868859/se-2?accountid=13360,IL
13125,gas_tax,Readers: Mileage tax? How about we scrap road taxes altogether?,"Zorn, Eric","Chicago Tribune; Chicago, Ill.","Oct 28, 2018","Chicago, Ill.",24,News,https://www.proquest.com/newspapers/readers-mileage-tax-how-about-we-scrap-road-taxes/docview/2126091918/se-2?accountid=13360,IL
13169,gas_tax,Electric vehicle drivers getting slapped with additional fees: 24 states have imposed registration costs ranging up to $200 per year,"Baker, David R; News 1 1  News 
","Chicago Tribune; Chicago, Ill.","May 14, 2019","Chicago, Ill.",2,Business,https://www.proquest.com/newspapers/electric-vehicle-drivers-getting-slapped-with/docview/2224284952/se-2?accountid=13360,IL
13185,gas_tax,"Emanuel ally does tax hike do-over: Property fee boost needed for pension funds, says Austin, who then states it's just 'on the table'","Dardick, Hal; Perez, Juan, Jr; Dizikes, Cynthia","Chicago Tribune; Chicago, Ill.","Mar 10, 2015","Chicago, Ill.",,News,https://www.proquest.com/newspapers/emanuel-ally-does-tax-hike-do-over/docview/1661554223/se-2?accountid=13360,IL
13187,gas_tax,Twins Cities' slow road to recovery; Residents deal with new realities after bridge collapse: [Chicagoland Final Edition],"McCormick, John","Chicago Tribune; Chicago, Ill.","Sep 2, 2007","Chicago, Ill.",,News,https://www.proquest.com/newspapers/twins-cities-slow-road-recovery-residents-deal/docview/420611559/se-2?accountid=13360,IL
13204,gas_tax,"Perry's kick to the gut: Texas governor in town to try to rustle Illinois business, spur competition","Rosenthal, Phil","Chicago Tribune; Chicago, Ill.","Apr 24, 2013","Chicago, Ill.",,Business,https://www.proquest.com/newspapers/perrys-kick-gut/docview/1338187093/se-2?accountid=13360,IL
13340,gas_tax,"Stroger asks sales tax hike, lease fee, but faces revolt: [Chicago Final Edition]","Ciokajlo, Mickey","Chicago Tribune; Chicago, Ill.","Oct 31, 2003","Chicago, Ill.",,News,https://www.proquest.com/newspapers/stroger-asks-sales-tax-hike-lease-fee-faces/docview/420067129/se-2?accountid=13360,IL
13346,gas_tax,[ Fence Post ],Anonymous,"Daily Herald; Arlington Heights, Ill.","Dec 15, 2007","Arlington Heights, Ill.",16,NEWS,https://www.proquest.com/newspapers/fence-post/docview/313278334/se-2?accountid=13360,IL
13379,gas_tax,"Hefty price to pay for gas tank cleanup: [FINAL EDITION, C]","Swanson, Stevenson","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Feb 26, 1989","Chicago, Ill.",,CHICAGOLAND,https://www.proquest.com/newspapers/hefty-price-pay-gas-tank-cleanup/docview/282677540/se-2?accountid=13360,IL
13449,gas_tax,Will voters have short memories?,,"Daily Herald; Arlington Heights, Ill.","Jun 10, 2019","Arlington Heights, Ill.",10,Cklet,https://www.proquest.com/newspapers/will-voters-have-short-memories/docview/2237561967/se-2?accountid=13360,IL
13468,gas_tax,Will voters have short memories?,,"Daily Herald; Arlington Heights, Ill.","Jun 10, 2019","Arlington Heights, Ill.",10,Cklet,https://www.proquest.com/newspapers/will-voters-have-short-memories/docview/2237562107/se-2?accountid=13360,IL
13484,gas_tax,"Report might finally set right route for Lake County: Council still grapples with environmental, cost concerns","Wronski, Richard","Chicago Tribune; Chicago, Ill.","May 7, 2012","Chicago, Ill.",,News,https://www.proquest.com/newspapers/report-might-finally-set-right-route-lake-county/docview/1011205880/se-2?accountid=13360,IL
13499,gas_tax,"Marking 50 years of fast roads: [Chicagoland Final , CN Edition]","Hilkevitch, Jon","Chicago Tribune; Chicago, Ill.","Jun 26, 2006","Chicago, Ill.",,Metro,https://www.proquest.com/newspapers/marking-50-years-fast-roads/docview/420443945/se-2?accountid=13360,IL
13501,gas_tax,Rauner faces challenge with tollway proposal: Critics say Lake County extension would be too costly,"Wronski, Richard","Chicago Tribune; Chicago, Ill.","Apr 23, 2015","Chicago, Ill.",,,https://www.proquest.com/newspapers/rauner-faces-challenge-with-tollway-proposal/docview/1674917923/se-2?accountid=13360,IL
13521,gas_tax,Rauner asked for Route 53 direction: Critics say Lake County extension would be too costly,"Wronski, Richard","Chicago Tribune; Chicago, Ill.","Apr 17, 2015","Chicago, Ill.",,News,https://www.proquest.com/newspapers/rauner-asked-route-53-direction/docview/1673730596/se-2?accountid=13360,IL
13594,gas_tax,"Local lawmakers won some, lost some on pet issues","Clements, Kate","News Gazette; Champaign, Ill.","Jun 10, 2001","Champaign, Ill.",,,https://www.proquest.com/newspapers/local-lawmakers-won-some-lost-on-pet-issues/docview/332679733/se-2?accountid=13360,IL
13644,gas_tax,We must maintain this momentum',"Kacich, Tom","News Gazette; Champaign, Ill.","Mar 26, 2015","Champaign, Ill.",C.2,,https://www.proquest.com/newspapers/we-must-maintain-this-momentum/docview/1676083007/se-2?accountid=13360,IL
13678,gas_tax,It is important to help more individuals achieve their goals',"Kacich, Tom","News Gazette; Champaign, Ill.","Mar 25, 2015","Champaign, Ill.",B.2,,https://www.proquest.com/newspapers/is-important-help-more-individuals-achieve-their/docview/1675626265/se-2?accountid=13360,IL
13721,gas_tax,Toll road here?,,"Daily Herald; Arlington Heights, Ill.","Oct 26, 2014","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/toll-road-here/docview/1617263189/se-2?accountid=13360,IL
13743,gas_tax,[ Fence Post ]: [DuPage Edition 3],,"Daily Herald; Arlington Heights, Ill.","Apr 28, 2002","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/fence-post/docview/312614554/se-2?accountid=13360,IL
13746,gas_tax,Fence Post: [DuPage Edition 6],,"Daily Herald; Arlington Heights, Ill.","Mar 8, 1998","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/fence-post/docview/309705488/se-2?accountid=13360,IL
13761,gas_tax,"Roads, taxes on Dist. 14 candidate's agendas: [F3,F4 Edition]",,"Daily Herald; Arlington Heights, Ill.","Oct 19, 2004","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/roads-taxes-on-dist-14-candidates-agendas/docview/313009038/se-2?accountid=13360,IL
13773,gas_tax,[ Neighbor Fencepost ]: [Cook Edition],,"Daily Herald; Arlington Heights, Ill.","Oct 15, 2007","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/neighbor-fencepost/docview/313252566/se-2?accountid=13360,IL
14172,net_metering,Going green can save you some of it ; New law allows those generating own electricity to use it as credit on utility bills: [1 Star - 2 Star Edition],"Clements, Kate","News Gazette; Champaign, Ill.","Sep 10, 2007","Champaign, Ill.",,,https://www.proquest.com/newspapers/going-green-can-save-you-some-new-law-allows/docview/332903129/se-2?accountid=13360,IL
14282,net_metering,BREEZES CARRY HINTS OF VOLTS TO COME HIGH-TECH WINDMILLS CHURNING UP HOPES: [CHICAGOLAND FINAL Edition],"Peter Kendall, Tribune Environment Writer.","Chicago Tribune; Chicago, Ill.","Mar 2, 1999","Chicago, Ill.",,NEWS,https://www.proquest.com/newspapers/breezes-carry-hints-volts-come-high-tech/docview/418750518/se-2?accountid=13360,IL
14299,net_metering,Chicago should shift EV infrastructure into gear,"Learner, Howard A","Chicago Tribune; Chicago, Ill.","Feb 18, 2016","Chicago, Ill.",,News,https://www.proquest.com/newspapers/chicago-should-shift-ev-infrastructure-into-gear/docview/1765839240/se-2?accountid=13360,IL
14399,net_metering,Ten questions to ask about solar,"Darland, Jesse","Daily Herald; Arlington Heights, Ill.","Feb 19, 2017","Arlington Heights, Ill.",1,REAL ESTATE,https://www.proquest.com/newspapers/ten-questions-ask-about-solar/docview/1901884611/se-2?accountid=13360,IL
14833,net_metering,$30M to assist Illinois electricity customers: Money to aid state meeting goals for renewable energy,"Wernau, Julie","Chicago Tribune; Chicago, Ill.","Jun 28, 2014","Chicago, Ill.",,News,https://www.proquest.com/newspapers/30m-assist-illinois-electricity-customers/docview/1540928795/se-2?accountid=13360,IL
14911,net_metering,Practical uses for solar power,"Cook, Anne","News Gazette; Champaign, Ill.","Sep 8, 2001","Champaign, Ill.",,,https://www.proquest.com/newspapers/practical-uses-solar-power/docview/332669814/se-2?accountid=13360,IL
14922,net_metering,"Homespun electricity from the wind: Gales that hit some homes offer opportunity to realize, in so many words, a financial windfall","Shevory, Kristina","Chicago Tribune; Chicago, Ill.","Dec 27, 2007","Chicago, Ill.",,Your Place,https://www.proquest.com/newspapers/homespun-electricity-wind/docview/420689972/se-2?accountid=13360,IL
14930,net_metering,"ComEd law easy on grid, heavy on rates","Wernau, Julie","Chicago Tribune; Chicago, Ill.","Oct 30, 2011","Chicago, Ill.",,Business,https://www.proquest.com/newspapers/comed-law-easy-on-grid-heavy-rates/docview/900948822/se-2?accountid=13360,IL
14951,net_metering,"Clouds gather over state push for solar power: Glitch in law, lack of financial incentives deter efforts, critics say","Wernau, Julie","Chicago Tribune; Chicago, Ill.","Nov 10, 2013","Chicago, Ill.",,Business,https://www.proquest.com/newspapers/clouds-gather-over-state-push-solar-power/docview/1449563591/se-2?accountid=13360,IL
14975,RPS,"Bill will attract jobs, help environment",,"Daily Herald; Arlington Heights, Ill.","Jun 24, 2015","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/bill-will-attract-jobs-help-environment/docview/1690899656/se-2?accountid=13360,IL
14987,RPS,[ DuPage Briefs ]: [DuPage Edition],,"Daily Herald; Arlington Heights, Ill.","Sep 30, 2000","Arlington Heights, Ill.",,BUSINESS,https://www.proquest.com/newspapers/dupage-briefs/docview/312296552/se-2?accountid=13360,IL
15150,RPS,"Energy fund lacks power: State collects $15 million for wind, solar electricity -- but it can't spend the money","Wernau, Julie","Chicago Tribune; Chicago, Ill.","May 13, 2013","Chicago, Ill.",,News,https://www.proquest.com/newspapers/energy-fund-lacks-power/docview/1350142911/se-2?accountid=13360,IL
15158,RPS,Illinois should pursue renewable energy: [All Edition],,"News Gazette; Champaign, Ill.","Nov 7, 2003","Champaign, Ill.",,,https://www.proquest.com/newspapers/illinois-should-pursue-renewable-energy/docview/332833649/se-2?accountid=13360,IL
15163,RPS,Bartlett grad Maestranzi lands Guilford job,"Fitzpatrick, Jerry","Daily Herald; Arlington Heights, Ill.","Apr 19, 2018","Arlington Heights, Ill.",6,Sports,https://www.proquest.com/newspapers/bartlett-grad-maestranzi-lands-guilford-job/docview/2027100950/se-2?accountid=13360,IL
15215,RPS,Official opposes extension for zone ; Plan director urges review of effectiveness: [1 Star - 2 Star Edition 1],MIKE MONSON News-Gazette Staff Writer,"News Gazette; Champaign, Ill.","Jan 15, 2002","Champaign, Ill.",,,https://www.proquest.com/newspapers/official-opposes-extension-zone-plan-director/docview/332696984/se-2?accountid=13360,IL
15219,RPS,Official opposes extension for zone ; Plan director urges review of effectiveness: [1 Star - 2 Star Edition],MIKE MONSON News-Gazette Staff Writer,"News Gazette; Champaign, Ill.","Jan 15, 2002","Champaign, Ill.",,,https://www.proquest.com/newspapers/official-opposes-extension-zone-plan-director/docview/332695540/se-2?accountid=13360,IL
