previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
13431,gas_tax,"With an eye toward his legacy, Dayton digs in on the budget","Bierschbach, Briana","MinnPost.com; Minneapolis, Minn.","May 16, 2017","Minneapolis, Minn.",,News,https://www.proquest.com/newspapers/with-eye-toward-his-legacy-dayton-digs-on-budget/docview/1899330361/se-2?accountid=13360,MN
13469,gas_tax,"Our problem, your solutions: We asked how to solve conservation problems, and you answered pointedly","Anderson, Dennis","Star Tribune; Minneapolis, Minn.","Jan 27, 2019","Minneapolis, Minn.",C.12,SPORTS,https://www.proquest.com/newspapers/our-problem-your-solutions/docview/2173148101/se-2?accountid=13360,MN
13565,gas_tax,District 15B hopefuls split on gambling,"Aeikens, Dave","St. Cloud Times; St. Cloud, Minn.","Oct 19, 2004","St. Cloud, Minn.",,Local;State,https://www.proquest.com/newspapers/district-15b-hopefuls-split-on-gambling/docview/378470096/se-2?accountid=13360,MN
13573,gas_tax,The $11 billion question -- that no one can answer,"Bierschbach, Briana","MinnPost.com; Minneapolis, Minn.","Feb 26, 2015","Minneapolis, Minn.",,News,https://www.proquest.com/newspapers/11-billion-question-that-no-one-can-answer/docview/1658650948/se-2?accountid=13360,MN
13582,gas_tax,Tax battle still waiting to be fought // Middle East crisis masks nagging problem of deficit: [METRO Edition],"Meyers, Mike; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Aug 27, 1990","Minneapolis, Minn.",,MARKETPLACE,https://www.proquest.com/newspapers/tax-battle-still-waiting-be-fought-middle-east/docview/418109916/se-2?accountid=13360,MN
13610,gas_tax,"Incremental change, ‘lackluster’ year: Compromises all around in final Minnesota education budget","Phaneuf, Taryn","MinnPost.com; Minneapolis, Minn.","May 29, 2019","Minneapolis, Minn.",,Education,https://www.proquest.com/newspapers/incremental-change-lackluster-year-compromises/docview/2232265529/se-2?accountid=13360,MN
13657,gas_tax,Why a conservative Republican from northern Minnesota wants to kill the suburbs,"Callaghan, Peter","MinnPost.com; Minneapolis, Minn.","Dec 2, 2015","Minneapolis, Minn.",,News,https://www.proquest.com/newspapers/why-conservative-republican-northern-minnesota/docview/1738683324/se-2?accountid=13360,MN
13689,gas_tax,CAMPAIGN 2018: RACE FOR GOVERNOR: AIMING TO BRIDGE THE GREAT DIVIDE,"Coolican, J Patrick","Star Tribune; Minneapolis, Minn.","Oct 14, 2018","Minneapolis, Minn.",A.1,NEWS,https://www.proquest.com/newspapers/campaign-2018-race-governor/docview/2122862642/se-2?accountid=13360,MN
13697,gas_tax,Are natural resources at risk? // A Star Tribune analysis of Minnesota Department of Natural Resources law enforcement records shows a dramatic decline in the number of citations issued by DNR conservation officers.: [METRO Edition],"Anderson, Dennis; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Mar 27, 1997","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/are-natural-resources-at-risk-star-tribune/docview/426804556/se-2?accountid=13360,MN
13702,gas_tax,Road to sprawl was paved with good intentions Long-held hopes for a compact metro area - one with more transit and less congestion - have given way to less sweeping goals.: [METRO Edition],"Wascoe, Dan, Jr; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Jan 22, 2000","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/road-sprawl-was-paved-with-good-intentions-long/docview/427218596/se-2?accountid=13360,MN
13740,gas_tax,"2013 Legislature: It's the DFL's show, so what will they do?","Salisbury, Bill","Saint Paul Pioneer Press; Saint Paul, Minn.","Jan 5, 2013","Saint Paul, Minn.",,Breaking,https://www.proquest.com/newspapers/2013-legislature-dfls-show-so-what-will-they-do/docview/1266530371/se-2?accountid=13360,MN
13803,gas_tax,Voters to write the ending on a 10-year Capitol tale about the future of the state's quality of life,"Weiner, Jay","MinnPost.com; Minneapolis, Minn.","Oct 30, 2008","Minneapolis, Minn.",,News,https://www.proquest.com/newspapers/voters-write-ending-on-10-year-capitol-tale-about/docview/992823086/se-2?accountid=13360,MN
13839,gas_tax,"MINNESOTANS ON THE CLINTON YEARS // President's first days in office foster hope, disappointment among our wary panelists: [METRO Edition]","Miller, Kay; Ode, Kim; Staff Writers 1 1  Staff Writers 
","Star Tribune; Minneapolis, Minn.","Feb 7, 1993","Minneapolis, Minn.",,VARIETY,https://www.proquest.com/newspapers/minnesotans-on-clinton-years-presidents-first/docview/418392469/se-2?accountid=13360,MN
14372,net_metering,Minn. can be a leader in solar energy capacity,"Hakanson, Tatiana; Denison, Dustin","St. Cloud Times; St. Cloud, Minn.","Aug 30, 2014","St. Cloud, Minn.",9,A,https://www.proquest.com/newspapers/minn-can-be-leader-solar-energy-capacity/docview/1558319728/se-2?accountid=13360,MN
14580,net_metering,READERS WRITE An honorable emissary in Cuba,,"Star Tribune; Minneapolis, Minn.","May 16, 2015","Minneapolis, Minn.",A.6,NEWS,https://www.proquest.com/newspapers/readers-write-honorable-emissary-cuba/docview/1681367706/se-2?accountid=13360,MN
14653,net_metering,"Gov. Dayton vetoes two more budget bills, adding fodder to special session","Kimball, Joe","MinnPost.com; Minneapolis, Minn.","May 26, 2015","Minneapolis, Minn.",,News,https://www.proquest.com/newspapers/gov-dayton-vetoes-two-more-budget-bills-adding/docview/1683311015/se-2?accountid=13360,MN
14849,net_metering,"Mark Dayton drops one objection, but others sprout before special session","Stassen-Berger, Rachel E","Saint Paul Pioneer Press; Saint Paul, Minn.","Jun 7, 2015","Saint Paul, Minn.",,Politics,https://www.proquest.com/newspapers/mark-dayton-drops-one-objection-others-sprout/docview/1686792233/se-2?accountid=13360,MN
15089,RPS,American households’ energy costs fall to a new low: just 4 cents of each dollar,"Meador, Ron","MinnPost.com; Minneapolis, Minn.","Feb 14, 2017","Minneapolis, Minn.",,Environment,https://www.proquest.com/newspapers/american-households-energy-costs-fall-new-low/docview/2166805630/se-2?accountid=13360,MN
15145,RPS,The laws of nature,,"Saint Paul Pioneer Press; Saint Paul, Minn.","Jul 27, 2012","Saint Paul, Minn.",,Letters,https://www.proquest.com/newspapers/laws-nature/docview/1029943910/se-2?accountid=13360,MN
